,Time,Force,L_pitchAcc,L_yawAcc,L_surgeAcc,L_rollAcc,L_pitchVel,L_yawVel,L_surgeVel,L_rollVel,L_pitch,L_yaw,L_surge,L_roll,L_x,L_y,L_z,L_motion,R_pitchAcc,R_yawAcc,R_surgeAcc,R_rollAcc,R_pitchVel,R_yawVel,R_surgeVel,R_rollVel,R_pitch,R_yaw,R_surge,R_roll,R_x,R_y,R_z,R_motion
1094,66.92768502235413,0.00,0.00,-0.02,0.00,0.08,-0.00,0.00,-0.04,-0.00,7.11,2.24,0.17,-9.17,-0.08,0.05,4.63,0.13,-17.13,-18.87,31.91,-11.04,85044.00,839.00,-20978.00,-409.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1095,66.98962736129761,0.00,-0.01,-0.00,-0.02,-0.02,-0.00,0.00,-0.03,-0.00,6.65,2.08,-0.80,-10.41,-0.12,0.07,2.80,-0.07,-16.74,-18.75,31.86,-11.67,85037.00,843.00,-20810.00,-413.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1096,67.05131721496582,0.00,-0.00,-0.03,-0.01,0.05,-0.00,-0.00,-0.02,-0.00,6.61,0.33,-1.25,-7.58,-0.21,0.02,1.85,-0.10,-16.33,-18.73,31.79,-12.14,85024.00,844.00,-20695.00,-419.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1097,67.11225438117981,0.00,0.00,-0.03,0.01,-0.02,-0.02,0.00,-0.01,0.00,6.67,-1.49,-0.85,-9.02,-1.60,0.03,1.34,-0.02,-15.91,-18.82,31.73,-12.70,84925.00,846.00,-20612.00,-420.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1098,67.17402601242065,0.00,0.01,-0.01,-0.00,0.05,0.01,0.00,-0.02,0.00,7.57,-2.39,-1.04,-6.06,-0.88,0.05,0.32,0.05,-15.46,-18.96,31.67,-13.06,84872.00,849.00,-20593.00,-417.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1099,67.23494815826416,0.00,0.01,-0.02,-0.00,0.04,0.01,0.00,-0.00,-0.00,7.97,-3.33,-1.15,-3.74,-0.08,0.16,0.13,-0.02,-14.97,-19.17,31.60,-13.29,84867.00,859.00,-20585.00,-418.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1100,67.2866861820221,0.00,0.03,0.03,0.00,-0.00,0.00,-0.00,-0.00,0.00,9.62,-1.79,-0.88,-3.79,-0.02,0.03,0.05,0.07,-14.40,-19.27,31.55,-13.52,84866.00,861.00,-20582.00,-414.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1101,67.3476095199585,0.00,0.06,0.07,-0.01,0.01,0.01,0.00,0.01,-0.00,13.02,2.28,-1.28,-2.99,0.65,0.13,0.75,-0.17,-13.61,-19.14,31.47,-13.70,84905.00,869.00,-20537.00,-424.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1102,67.40938878059387,0.00,0.01,0.07,0.01,-0.04,0.04,0.00,-0.01,0.00,13.36,6.47,-0.66,-5.09,3.12,0.20,0.45,-0.03,-12.81,-18.75,31.43,-14.00,85092.00,881.00,-20510.00,-426.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1103,67.47019863128662,0.00,0.02,0.03,-0.00,0.06,-0.04,-0.00,-0.01,0.00,14.45,8.27,-0.87,-1.40,0.70,0.02,0.10,-0.03,-11.95,-18.25,31.38,-14.09,85134.00,882.00,-20504.00,-428.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1104,67.5320336818695,0.00,-0.00,0.00,-0.02,-0.04,-0.01,0.00,0.00,0.00,14.26,8.39,-2.03,-3.77,0.03,0.08,0.11,0.00,-11.08,-17.74,31.26,-14.32,85136.00,887.00,-20497.00,-428.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1105,67.59295392036438,0.00,-0.11,-0.10,0.00,0.05,-0.00,0.00,0.00,0.00,7.79,2.45,-1.79,-0.75,-0.12,0.12,0.18,0.02,-10.61,-17.59,31.15,-14.36,85129.00,894.00,-20486.00,-427.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1106,67.65484404563904,0.00,-0.14,-0.04,-0.00,0.02,0.00,-0.00,-0.00,0.00,-0.44,-0.07,-2.02,0.35,-0.07,0.08,0.02,0.05,-10.63,-17.60,31.03,-14.34,85125.00,899.00,-20485.00,-424.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1107,67.71563959121704,0.00,-0.16,-0.06,-0.00,-0.03,0.00,-0.00,-0.00,0.00,-10.08,-3.79,-2.18,-1.43,0.00,0.05,0.02,0.16,-11.26,-17.83,30.89,-14.43,85125.00,902.00,-20484.00,-414.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1108,67.77737855911255,0.00,-0.13,-0.16,0.01,0.02,0.00,-0.00,0.00,-0.00,-18.09,-13.38,-1.72,-0.11,-0.59,0.03,0.15,0.10,-12.36,-18.65,30.79,-14.44,85089.00,904.00,-20475.00,-408.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1109,67.83840250968933,0.00,-0.01,-0.09,0.01,0.02,-0.31,-0.00,-0.00,-0.00,-18.97,-18.78,-1.30,1.25,-19.68,0.00,-0.02,0.08,-13.54,-19.81,30.71,-14.36,83869.00,904.00,-20476.00,-403.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1110,67.90023374557495,0.00,0.01,-0.22,-0.01,-0.01,-0.46,-0.00,-0.00,0.00,-18.59,-32.14,-1.81,0.47,-48.02,0.16,-0.05,0.13,-14.67,-21.78,30.60,-14.33,80940.00,914.00,-20479.00,-395.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1111,67.96113109588623,0.00,-0.06,0.21,0.04,0.08,-0.10,-0.00,0.00,-0.00,-22.52,-19.13,0.44,5.39,-54.46,-0.02,-0.02,0.02,-16.09,-22.98,30.63,-13.99,77509.00,913.00,-20480.00,-394.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1112,68.02290511131287,0.00,0.01,0.20,-0.04,-0.04,0.35,0.01,-0.00,-0.00,-21.77,-6.80,-1.80,3.14,-32.94,0.73,-0.08,-0.06,-17.44,-23.40,30.51,-13.80,75467.00,958.00,-20485.00,-398.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1113,68.08474516868591,0.00,-0.05,0.11,0.02,0.05,0.42,-0.01,0.00,0.00,-24.75,-0.16,-0.30,6.00,-6.90,-0.05,0.08,0.03,-18.98,-23.41,30.50,-13.42,75039.00,955.00,-20480.00,-396.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1114,68.14570021629333,0.00,-0.01,0.12,-0.02,-0.07,0.10,0.00,0.00,-0.00,-25.13,6.82,-1.36,1.82,-0.65,0.05,0.15,-0.03,-20.48,-23.00,30.41,-13.31,75000.00,958.00,-20471.00,-398.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1115,68.20644807815552,0.00,0.22,-0.18,0.00,-0.01,0.00,0.00,-0.00,0.00,-11.71,-3.69,-1.23,1.13,-0.62,0.07,0.00,0.00,-21.19,-23.22,30.34,-13.25,74963.00,962.00,-20471.00,-398.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1116,68.26825094223022,0.00,0.07,0.01,-0.01,-0.01,-0.05,0.00,-0.00,0.00,-7.43,-3.22,-1.69,0.42,-3.71,0.24,0.00,0.00,-21.65,-23.42,30.24,-13.22,74733.00,977.00,-20471.00,-398.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1117,68.32014536857605,0.00,-0.07,0.06,0.00,0.01,-0.05,-0.00,-0.00,0.00,-11.49,0.44,-1.40,0.83,-6.75,0.22,0.00,0.03,-22.34,-23.40,30.15,-13.17,74328.00,990.00,-20471.00,-396.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1118,68.38109755516052,0.00,0.11,0.08,-0.01,0.01,-0.10,0.00,-0.00,-0.00,-4.69,5.48,-1.82,1.72,-12.89,0.46,0.00,0.00,-22.62,-23.06,30.04,-13.07,73542.00,1018.00,-20471.00,-396.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1119,68.4428162574768,0.00,0.03,0.07,0.00,0.01,0.03,-0.00,-0.00,-0.00,-2.78,9.95,-1.64,2.27,-11.02,0.43,0.00,0.00,-22.79,-22.47,29.94,-12.93,72881.00,1044.00,-20471.00,-396.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1120,68.50389575958252,0.00,0.03,0.04,-0.00,-0.01,0.02,0.00,-0.00,-0.00,-0.69,12.22,-1.92,1.82,-9.88,0.45,0.00,0.00,-22.83,-21.73,29.83,-12.82,72288.00,1071.00,-20471.00,-396.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1121,68.56558537483215,0.00,-0.08,0.03,0.00,0.02,0.05,-0.00,-0.00,-0.00,-5.57,14.13,-1.71,3.14,-6.64,0.33,0.00,0.00,-23.17,-20.87,29.72,-12.63,71883.00,1091.00,-20471.00,-396.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1122,68.62651991844177,0.00,-0.05,0.03,-0.00,-0.01,0.06,-0.00,-0.00,-0.00,-8.32,16.03,-1.92,2.83,-3.16,0.07,0.00,0.00,-23.68,-19.89,29.61,-12.46,71690.00,1095.00,-20471.00,-396.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1123,68.68828344345093,0.00,-0.04,0.06,0.02,0.00,-0.01,0.00,-0.00,-0.00,-10.97,19.65,-0.56,3.01,-4.08,0.16,0.02,0.00,-24.36,-18.67,29.57,-12.27,71437.00,1105.00,-20470.00,-396.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1124,68.74925756454468,0.00,0.18,-0.04,-0.01,-0.10,-0.07,0.00,0.21,-0.00,-0.11,17.19,-1.40,-3.32,-8.49,0.41,12.61,-0.15,-24.36,-17.63,29.49,-12.47,70919.00,1130.00,-19701.00,-405.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1125,68.81096577644348,0.00,0.14,-0.03,-0.01,0.03,-0.07,-0.00,0.15,-0.03,8.43,15.34,-1.83,-1.60,-12.73,0.32,22.13,-1.97,-23.84,-16.67,29.37,-12.57,70130.00,1150.00,-18329.00,-527.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1126,68.87279343605042,0.00,-0.04,-0.02,0.01,0.00,-0.07,0.00,0.06,0.02,6.24,13.94,-1.27,-1.35,-16.82,0.44,26.15,-0.69,-23.45,-15.81,29.29,-12.65,69087.00,1177.00,-16708.00,-570.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1127,68.93374037742615,0.00,0.01,0.02,-0.00,0.06,-0.03,-0.00,-0.20,0.00,7.09,15.07,-1.34,2.38,-18.60,0.42,13.74,-0.44,-23.01,-14.88,29.21,-12.51,67934.00,1203.00,-15856.00,-597.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1128,68.99543237686157,0.00,0.04,-0.10,0.00,-0.03,-0.04,-0.00,-0.23,0.01,9.60,9.08,-1.12,0.57,-20.82,0.23,0.00,0.00,-22.43,-14.32,29.14,-12.47,66664.00,1217.00,-15856.00,-597.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1129,69.05630493164062,0.00,0.04,-0.02,0.01,-0.05,0.01,-0.00,-0.23,0.01,11.99,8.05,-0.79,-2.49,-20.30,0.20,0.08,0.02,-21.71,-13.84,29.09,-12.62,65446.00,1229.00,-15851.00,-596.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1130,69.1181058883667,0.00,-0.09,-0.09,-0.01,-0.04,0.09,0.00,-0.00,-0.00,6.42,2.58,-1.35,-5.15,-14.61,0.21,-0.02,0.00,-21.31,-13.68,29.01,-12.94,64540.00,1242.00,-15852.00,-596.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1131,69.17908358573914,0.00,0.09,0.02,-0.00,0.03,0.01,-0.00,-0.01,-0.00,12.18,3.95,-1.58,-3.58,-14.10,0.15,-0.74,0.16,-20.57,-13.44,28.91,-13.16,63680.00,1251.00,-15897.00,-586.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1132,69.2405002117157,0.00,-0.00,-0.11,0.01,-0.04,0.08,0.00,-0.24,0.01,12.01,-3.00,-0.66,-5.85,-9.26,0.16,-15.45,0.48,-19.82,-13.62,28.87,-13.52,63106.00,1261.00,-16855.00,-556.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1133,69.30230355262756,0.00,-0.06,-0.06,-0.01,0.09,-0.09,-0.00,0.11,-0.00,8.20,-6.45,-1.41,-0.60,-15.05,0.13,-8.46,0.34,-19.32,-14.02,28.79,-13.56,62188.00,1269.00,-17371.00,-535.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1134,69.36319017410278,0.00,-0.02,0.07,0.00,0.03,-0.10,0.00,0.05,-0.00,6.69,-2.19,-1.12,1.42,-21.27,0.16,-5.38,0.27,-18.90,-14.16,28.72,-13.47,60848.00,1279.00,-17710.00,-518.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1135,69.4249815940857,0.00,-0.00,-0.04,0.00,0.01,0.01,-0.00,0.00,-0.00,6.62,-4.30,-0.97,1.76,-20.88,0.15,-5.17,0.25,-18.50,-14.41,28.66,-13.36,59595.00,1288.00,-18020.00,-503.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1136,69.4858169555664,0.00,0.04,-0.03,0.00,-0.04,0.06,-0.00,-0.03,0.00,9.05,-6.04,-0.69,-0.49,-17.32,0.15,-7.00,0.29,-17.94,-14.79,28.62,-13.39,58521.00,1297.00,-18454.00,-485.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1137,69.54767727851868,0.00,-0.04,-0.07,-0.00,0.01,-0.04,0.00,-0.01,0.00,6.58,-10.51,-0.78,0.31,-19.97,0.20,-7.66,0.30,-17.54,-15.43,28.57,-13.38,57303.00,1309.00,-18921.00,-467.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1138,69.60953688621521,0.00,-0.10,0.11,-0.00,0.01,0.01,-0.00,0.03,-0.00,0.49,-3.55,-1.05,0.64,-19.30,0.16,-6.05,0.08,-17.51,-15.65,28.50,-13.34,56126.00,1319.00,-19290.00,-462.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1139,69.67035365104675,0.00,-0.01,-0.00,0.00,0.01,0.08,-0.00,0.06,0.00,-0.33,-3.85,-0.88,1.39,-14.58,0.06,-2.29,0.13,-17.53,-15.88,28.45,-13.25,55222.00,1323.00,-19432.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1140,69.73132705688477,0.00,-0.07,-0.02,0.00,-0.01,-0.06,0.00,0.04,-0.00,-4.39,-4.96,-0.67,0.51,-18.00,0.08,-0.13,0.00,-17.80,-16.19,28.41,-13.22,54124.00,1328.00,-19440.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1141,69.79299330711365,0.00,-0.00,-0.02,-0.00,0.01,-0.03,-0.00,0.00,-0.00,-4.57,-6.22,-0.86,1.31,-19.92,0.02,0.00,0.00,-18.08,-16.57,28.35,-13.14,52889.00,1329.00,-19440.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1142,69.85486268997192,0.00,0.05,-0.05,-0.00,-0.00,0.04,0.00,0.00,-0.00,-1.51,-9.24,-1.03,1.13,-17.25,0.02,-0.11,0.00,-18.18,-17.14,28.29,-13.07,51837.00,1330.00,-19447.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1143,69.91574954986572,0.00,0.01,0.03,-0.01,0.02,0.04,0.00,0.00,-0.00,-1.04,-7.36,-1.47,2.17,-14.73,0.13,-0.06,0.00,-18.24,-17.59,28.20,-12.93,50924.00,1338.00,-19451.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1144,69.97652673721313,0.00,-0.01,-0.01,0.01,-0.03,0.01,-0.00,0.00,-0.00,-1.88,-7.91,-0.74,0.24,-14.03,0.07,0.00,0.00,-18.35,-18.07,28.16,-12.92,50068.00,1342.00,-19451.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1145,70.03842091560364,0.00,-0.08,-0.05,0.00,0.04,0.03,0.00,0.00,-0.00,-6.59,-11.09,-0.57,2.87,-12.41,0.13,0.00,0.00,-18.76,-18.75,28.12,-12.74,49311.00,1350.00,-19451.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1146,70.10019826889038,0.00,-0.02,0.04,-0.01,-0.01,0.03,0.00,0.00,-0.00,-7.74,-8.58,-1.40,2.55,-10.29,0.15,0.00,0.00,-19.24,-19.28,28.03,-12.59,48673.00,1359.00,-19451.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1147,70.16101408004761,0.00,-0.04,0.07,0.01,-0.02,0.01,-0.00,0.00,-0.00,-10.12,-4.22,-0.66,1.64,-9.47,0.10,0.15,0.07,-19.84,-19.54,27.99,-12.49,48105.00,1365.00,-19442.00,-450.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1148,70.22295641899109,0.00,0.06,0.04,0.00,0.01,0.05,-0.00,0.04,-0.00,-6.19,-1.71,-0.64,2.02,-6.40,0.05,2.87,-0.06,-20.23,-19.64,27.95,-12.36,47708.00,1368.00,-19264.00,-454.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1149,70.28371334075928,0.00,0.08,-0.08,-0.01,-0.04,0.09,0.00,0.00,0.00,-1.57,-6.34,-1.09,-0.57,-1.13,0.10,3.17,0.03,-20.32,-20.02,27.89,-12.40,47640.00,1374.00,-19074.00,-452.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1150,70.3456609249115,0.00,0.02,0.05,0.01,0.01,0.02,0.00,0.01,-0.00,-0.06,-3.03,-0.76,0.17,-0.02,0.25,3.93,-0.26,-20.33,-20.21,27.84,-12.39,47639.00,1389.00,-18834.00,-468.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1151,70.40640664100647,0.00,-0.02,0.01,0.01,0.00,0.00,-0.00,-0.05,0.00,-1.31,-2.43,-0.37,0.30,0.20,0.12,1.10,-0.12,-20.40,-20.35,27.82,-12.37,47651.00,1396.00,-18768.00,-475.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1152,70.4681932926178,0.00,0.02,-0.03,-0.01,0.02,0.04,0.00,-0.02,0.00,-0.09,-4.05,-0.71,1.21,2.37,0.23,0.00,0.00,-20.41,-20.60,27.78,-12.30,47793.00,1410.00,-18768.00,-475.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1153,70.52905607223511,0.00,-0.03,0.04,-0.00,-0.02,0.02,-0.00,-0.02,0.00,-2.04,-1.48,-0.79,0.09,3.62,0.15,0.08,-0.05,-20.53,-20.69,27.73,-12.29,48014.00,1419.00,-18763.00,-478.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1154,70.59120011329651,0.00,-0.03,-0.05,-0.00,-0.01,0.04,0.00,-0.00,-0.00,-3.66,-4.41,-0.97,-0.43,6.11,0.26,-0.02,-0.10,-20.76,-20.96,27.67,-12.32,48387.00,1435.00,-18764.00,-484.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1155,70.65193128585815,0.00,0.07,0.06,0.00,-0.03,0.19,-0.00,-0.00,0.00,0.45,-0.74,-0.70,-2.00,17.66,0.21,-0.16,-0.06,-20.73,-21.00,27.63,-12.44,49482.00,1448.00,-18774.00,-488.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1156,70.70375919342041,0.00,0.02,0.00,-0.03,0.02,0.18,0.00,-0.04,0.00,1.50,-0.50,-2.43,-1.02,28.70,0.31,-2.54,0.03,-20.64,-21.03,27.48,-12.50,51233.00,1467.00,-18929.00,-486.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1157,70.76462888717651,0.00,0.02,0.04,-0.00,0.01,0.09,-0.00,-0.02,0.00,2.63,1.90,-2.60,-0.39,34.38,0.08,-3.59,0.10,-20.48,-20.92,27.32,-12.53,53330.00,1472.00,-19148.00,-480.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1158,70.82657408714294,0.00,0.03,0.01,-0.03,-0.00,-0.04,0.00,0.04,-0.00,4.40,2.39,-4.36,-0.43,32.22,0.22,-1.07,0.07,-20.21,-20.77,27.06,-12.55,55263.00,1485.00,-19212.00,-476.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1159,70.88830828666687,0.00,0.13,-0.01,0.01,-0.02,-0.11,0.00,0.02,-0.00,12.26,1.90,-3.96,-1.65,25.48,0.35,-0.02,0.02,-19.48,-20.66,26.82,-12.65,56792.00,1506.00,-19213.00,-475.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1160,70.94926881790161,0.00,0.04,0.07,0.05,-0.01,-0.08,0.00,-0.00,-0.00,14.88,5.96,-0.72,-2.16,20.42,0.45,-0.08,0.02,-18.56,-20.29,26.78,-12.79,58058.00,1534.00,-19218.00,-474.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1161,71.01093459129333,0.00,-0.05,-0.05,-0.04,0.01,-0.15,-0.00,-0.05,0.00,11.71,3.16,-3.16,-1.79,11.56,0.43,-3.31,0.15,-17.84,-20.10,26.58,-12.90,58763.00,1560.00,-19420.00,-465.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1162,71.0719153881073,0.00,-0.07,-0.02,-0.01,-0.02,-0.12,-0.00,-0.06,0.00,7.46,1.89,-3.98,-2.77,4.08,0.35,-7.31,0.31,-17.38,-19.98,26.34,-13.07,59016.00,1582.00,-19873.00,-446.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1163,71.1336407661438,0.00,-0.07,0.07,-0.00,-0.02,-0.04,-0.00,0.05,0.01,3.31,5.87,-4.12,-3.80,1.51,0.31,-4.54,0.93,-17.18,-19.62,26.09,-13.30,59108.00,1601.00,-20150.00,-389.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1164,71.19448208808899,0.00,-0.01,0.02,0.01,0.04,-0.01,-0.00,0.07,-0.02,2.66,6.94,-3.22,-1.30,0.89,0.25,-0.31,-0.02,-17.01,-19.20,25.89,-13.38,59162.00,1616.00,-20169.00,-390.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1165,71.25630974769592,0.00,-0.04,0.06,0.00,-0.01,0.00,-0.00,0.01,0.00,0.51,10.59,-3.06,-2.18,1.07,0.11,0.00,0.00,-16.98,-18.55,25.70,-13.51,59227.00,1623.00,-20169.00,-390.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1166,71.31721544265747,0.00,-0.04,-0.08,0.00,0.02,-0.01,0.00,0.01,0.00,-2.12,6.07,-2.80,-0.95,0.33,0.18,0.00,0.00,-17.11,-18.19,25.53,-13.57,59247.00,1634.00,-20169.00,-390.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1167,71.37900519371033,0.00,0.06,-0.06,-0.00,0.00,-0.00,-0.00,0.01,0.00,1.24,2.33,-2.96,-0.84,0.30,0.08,-0.03,0.00,-17.04,-18.05,25.36,-13.62,59265.00,1639.00,-20171.00,-390.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1168,71.43984770774841,0.00,0.02,-0.02,0.04,0.02,-0.01,-0.00,-0.00,0.00,2.40,1.36,-0.38,0.31,0.00,0.00,-0.05,0.00,-16.89,-17.96,25.33,-13.60,59265.00,1639.00,-20174.00,-390.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1169,71.50177431106567,0.00,-0.06,0.08,0.01,-0.02,-0.01,-0.00,0.00,0.00,-1.29,6.11,0.10,-1.17,0.00,-0.08,0.02,0.00,-16.97,-17.59,25.34,-13.67,59265.00,1634.00,-20173.00,-390.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1170,71.56250524520874,0.00,-0.04,-0.02,0.01,-0.02,-0.01,-0.00,-0.00,0.00,-3.84,5.21,0.77,-2.55,-0.02,-0.20,0.00,0.00,-17.20,-17.28,25.39,-13.83,59264.00,1622.00,-20173.00,-390.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0
1171,71.62444353103638,0.00,-0.02,0.08,-0.01,0.01,0.00,-0.00,-0.00,0.00,-5.09,9.90,0.39,-1.97,0.00,-0.24,-0.02,0.00,-17.52,-16.67,25.41,-13.95,59264.00,1607.00,-20174.00,-390.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1172,71.68519449234009,0.00,-0.03,-0.02,-0.02,0.01,0.00,-0.00,-0.02,0.00,-7.18,8.91,-0.52,-1.61,-0.05,-0.30,-1.54,0.18,-17.96,-16.12,25.38,-14.05,59261.00,1589.00,-20268.00,-379.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1173,71.74711990356445,0.00,0.06,-0.05,-0.01,0.03,0.00,0.00,0.00,-0.00,-3.64,6.15,-0.91,-0.06,0.00,-0.02,-1.39,0.02,-18.18,-15.75,25.32,-14.05,59261.00,1588.00,-20353.00,-378.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1174,71.80783867835999,0.00,0.01,-0.14,-0.03,0.00,0.00,-0.00,-0.00,-0.00,-2.82,-2.62,-2.71,0.14,-0.11,-0.03,-1.57,-0.02,-18.35,-15.91,25.16,-14.04,59254.00,1586.00,-20449.00,-379.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1175,71.86978363990784,0.00,-0.02,-0.04,-0.01,-0.02,-0.13,-0.00,0.00,-0.00,-3.76,-5.00,-3.15,-0.87,-7.92,-0.05,-1.47,-0.16,-18.58,-16.22,24.96,-14.09,58763.00,1583.00,-20540.00,-389.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1176,71.93148064613342,0.00,0.03,0.13,0.02,0.01,-0.13,-0.00,0.02,0.00,-1.66,3.27,-1.86,-0.52,-16.14,-0.11,-0.10,0.06,-18.69,-16.01,24.85,-14.13,57746.00,1576.00,-20546.00,-385.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1177,71.99241328239441,0.00,0.00,-0.06,0.05,0.02,-0.09,-0.00,-0.00,0.00,-1.53,-0.48,0.95,0.41,-21.39,-0.15,-0.10,0.08,-18.78,-16.04,24.90,-14.10,56441.00,1567.00,-20552.00,-380.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1178,72.05430626869202,0.00,0.08,-0.12,-0.02,0.01,-0.11,0.00,-0.01,-0.00,3.71,-7.97,-0.12,1.02,-28.42,-0.02,-0.98,0.02,-18.55,-16.53,24.90,-14.04,54679.00,1566.00,-20613.00,-379.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1179,72.11512970924377,0.00,-0.07,-0.12,0.00,0.01,-0.03,-0.00,-0.03,0.00,-0.77,-15.11,-0.11,1.71,-30.15,-0.07,-3.05,0.08,-18.60,-17.46,24.89,-13.93,52840.00,1562.00,-20799.00,-374.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1180,72.17686200141907,0.00,-0.08,-0.03,-0.01,-0.00,0.10,0.00,0.03,-0.00,-6.03,-17.27,-0.80,1.44,-24.16,-0.06,-0.86,0.05,-18.98,-18.54,24.84,-13.84,51318.00,1558.00,-20853.00,-371.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1181,72.23869848251343,0.00,-0.00,0.08,-0.00,0.01,0.09,0.00,0.01,-0.00,-6.17,-12.09,-0.96,1.79,-18.82,-0.03,-0.13,0.00,-19.36,-19.29,24.78,-13.73,50151.00,1556.00,-20861.00,-371.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
