,Time,Force,L_pitchAcc,L_yawAcc,R_pitchAcc,R_yawAcc,L_surgeAcc,L_rollAcc,R_surgeAcc,R_rollAcc,L_pitchVel,L_yawVel,R_pitchVel,R_yawVel,L_surgeVel,L_rollVel,R_surgeVel,R_rollVel,L_pitch,L_yaw,R_pitch,R_yaw,L_surge,L_roll,R_surge,R_roll,R_x,R_y,R_z,L_x,L_y,L_z,L_motion,R_motion
465,23.469,0.12,0.04,-0.03,0.02,0.01,-0.00,-0.00,0.00,-0.00,-0.49,-2.91,1.22,-1.36,15.59,-0.82,0.84,-0.02,-12.24,-26.67,3.98,-42.28,-64087.00,330.00,258595.00,293077.00,0.58,-0.35,0.83,0.80,0.20,0.65,1,1
466,23.518,0.13,0.03,-0.01,-0.00,0.01,-0.00,0.00,-0.00,0.00,1.16,-3.36,1.21,-0.95,14.57,-0.76,0.76,0.00,-12.18,-26.84,4.04,-42.33,-63344.00,291.00,258634.00,293077.00,0.60,-0.33,0.80,0.79,0.20,0.65,1,1
467,23.571,0.16,0.03,-0.03,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,2.66,-4.67,1.06,-1.12,13.48,-0.92,0.52,0.06,-12.05,-27.07,4.10,-42.38,-62670.00,245.00,258660.00,293080.00,0.58,-0.34,0.83,0.80,0.20,0.65,1,1
468,23.621,0.16,0.10,-0.04,-0.07,-0.03,-0.01,0.00,-0.00,0.00,7.84,-6.90,-2.41,-2.69,8.44,-0.72,0.28,0.18,-11.66,-27.42,3.97,-42.52,-62248.00,209.00,258674.00,293089.00,0.60,-0.34,0.82,0.79,0.22,0.64,1,1
469,23.67,0.13,0.01,-0.01,0.07,0.03,-0.02,0.00,-0.00,-0.00,8.36,-7.39,0.94,-1.17,0.82,-0.08,0.08,0.02,-11.25,-27.78,4.02,-42.57,-62208.00,205.00,258678.00,293090.00,0.60,-0.34,0.83,0.80,0.20,0.65,1,1
470,23.718,0.15,0.05,-0.04,0.02,0.02,-0.00,0.00,-0.00,-0.00,11.06,-9.34,1.84,-0.01,0.00,0.00,0.00,0.00,-10.69,-28.25,4.11,-42.58,-62208.00,205.00,258678.00,293090.00,0.61,-0.32,0.82,0.80,0.19,0.64,0,1
471,23.768,0.11,0.09,-0.08,0.02,-0.01,-0.00,0.00,-0.00,-0.00,15.70,-13.14,2.60,-0.41,0.00,-0.02,-0.41,0.00,-9.92,-28.89,4.24,-42.60,-62208.00,204.00,258658.00,293090.00,0.62,-0.31,0.82,0.80,0.19,0.64,1,1
472,23.821,0.14,0.05,-0.00,-0.01,0.00,-0.00,-0.00,-0.00,-0.00,18.40,-13.18,2.17,-0.35,-0.10,-0.20,-0.88,-0.04,-8.99,-29.56,4.35,-42.61,-62213.00,194.00,258613.00,293088.00,0.63,-0.29,0.80,0.79,0.20,0.63,1,1
473,23.87,0.15,0.05,0.06,0.00,-0.00,-0.00,-0.00,0.00,1.25,20.99,-9.88,2.28,-0.47,-0.98,-0.29,-0.02,638.12,-7.92,-30.07,4.47,-42.64,-62263.00,179.00,258612.00,325632.00,0.64,-0.27,0.82,0.80,0.20,0.64,1,0
474,23.92,0.13,-0.20,0.06,0.00,-0.00,-0.01,0.00,-0.00,-1.28,11.20,-6.64,2.38,-0.56,-4.46,-0.14,-0.84,0.00,-7.36,-30.40,4.59,-42.67,-62486.00,172.00,258570.00,325632.00,0.65,-0.25,0.81,0.80,0.20,0.63,1,1
475,23.969,0.16,-0.07,0.07,0.01,0.01,0.00,-0.00,0.00,-1.28,7.93,-3.22,2.66,-0.12,-3.08,-0.30,0.00,0.00,-6.96,-30.56,4.72,-42.67,-62640.00,157.00,258570.00,325632.00,0.65,-0.25,0.81,0.80,0.20,0.65,1,1
476,24.018,0.14,-0.10,0.10,-0.00,-0.01,0.00,0.00,0.00,-1.28,3.22,1.69,2.61,-0.43,-1.14,-0.08,0.00,0.00,-6.80,-30.48,4.85,-42.69,-62696.00,153.00,258570.00,325632.00,0.65,-0.24,0.82,0.79,0.20,0.64,1,1
477,24.067,0.14,-0.09,0.09,0.02,-0.02,0.00,0.00,0.00,-1.28,-1.42,6.14,3.75,-1.34,0.00,-0.02,0.00,0.00,-6.87,-30.18,5.03,-42.76,-62696.00,152.00,258570.00,325632.00,0.66,-0.24,0.82,0.80,0.21,0.64,1,0
478,24.116,0.16,-0.29,0.13,-0.01,-0.02,0.00,0.00,0.00,-1.28,-15.63,12.66,3.28,-2.18,1.22,0.16,0.00,0.00,-7.64,-29.56,5.19,-42.86,-62636.00,160.00,258570.00,325632.00,0.64,-0.25,0.82,0.80,0.21,0.63,1,1
479,24.165,0.14,0.15,-0.14,-0.01,0.02,0.01,-0.00,0.00,-1.28,-8.30,5.71,2.96,-1.26,4.18,0.16,0.00,0.00,-8.05,-29.27,5.34,-42.93,-62427.00,168.00,258570.00,325632.00,0.62,-0.28,0.83,0.79,0.21,0.63,1,1
480,24.214,0.15,0.06,-0.03,0.00,0.02,-0.00,-0.00,0.00,-1.28,-5.24,4.43,3.13,-0.12,2.94,-0.02,0.00,0.00,-8.30,-29.06,5.49,-42.93,-62286.00,167.00,258570.00,325632.00,0.63,-0.27,0.84,0.80,0.21,0.65,1,1
481,24.263,0.16,0.05,-0.00,0.02,0.01,0.00,-0.00,0.00,-1.28,-2.69,4.26,3.98,0.15,3.98,-0.27,0.00,0.00,-8.44,-28.85,5.69,-42.93,-62091.00,154.00,258570.00,325632.00,0.63,-0.27,0.82,0.80,0.21,0.65,1,1
482,24.313,0.14,0.00,0.02,-0.03,-0.01,0.00,-0.00,0.00,-1.28,-2.51,5.09,2.36,-0.16,5.61,-0.43,0.00,0.00,-8.56,-28.60,5.80,-42.93,-61816.00,133.00,258570.00,325632.00,0.61,-0.28,0.83,0.80,0.21,0.64,1,1
483,24.362,0.15,0.02,-0.08,-0.03,-0.02,0.01,-0.00,0.00,-1.28,-1.45,1.33,0.96,-1.01,11.18,-0.71,0.00,0.00,-8.63,-28.54,5.85,-42.98,-61268.00,98.00,258570.00,325632.00,0.62,-0.28,0.84,0.80,0.21,0.64,1,1
484,24.412,0.18,0.05,0.04,-0.00,0.01,0.01,-0.00,0.00,-1.28,1.11,3.28,0.85,-0.39,17.06,-0.92,0.00,0.00,-8.57,-28.37,5.89,-43.00,-60415.00,52.00,258570.00,325632.00,0.61,-0.26,0.81,0.80,0.21,0.63,1,1
485,24.46,0.14,0.03,-0.03,0.02,-0.00,0.01,-0.00,0.00,-1.28,2.47,1.99,1.81,-0.41,19.63,-1.21,0.00,0.00,-8.46,-28.28,5.98,-43.02,-59473.00,-6.00,258570.00,325632.00,0.61,-0.27,0.82,0.80,0.22,0.62,1,0
486,24.509,0.11,-0.03,-0.01,-0.01,-0.01,-0.00,0.00,0.00,-1.28,1.17,1.60,1.12,-0.68,17.78,-1.10,0.00,0.00,-8.40,-28.20,6.03,-43.06,-58602.00,-60.00,258570.00,325632.00,0.61,-0.27,0.82,0.80,0.21,0.63,1,1
487,24.558,0.15,0.02,0.01,-0.01,-0.00,-0.01,0.00,0.00,-1.28,2.25,2.14,0.53,-0.73,12.52,-0.78,0.00,0.00,-8.29,-28.09,6.06,-43.09,-57976.00,-99.00,258570.00,325632.00,0.62,-0.25,0.84,0.80,0.21,0.63,1,1
488,24.608,0.13,-0.25,0.05,0.02,-0.01,-0.02,0.00,0.00,-1.28,-9.90,4.77,1.52,-1.37,3.71,-0.04,0.00,0.00,-8.77,-27.86,6.13,-43.16,-57794.00,-101.00,258570.00,325632.00,0.60,-0.28,0.84,0.80,0.22,0.62,1,1
489,24.661,0.18,0.09,-0.10,-0.01,0.02,-0.00,-0.00,0.00,-1.28,-5.68,-0.14,1.27,-0.63,3.29,-0.06,0.00,0.00,-9.05,-27.86,6.20,-43.19,-57633.00,-104.00,258570.00,325632.00,0.60,-0.29,0.84,0.80,0.22,0.62,1,1
490,24.71,0.13,0.07,-0.02,-0.01,0.00,-0.00,0.00,0.00,-1.28,-1.96,-1.19,0.76,-0.57,1.96,0.06,0.00,0.00,-9.15,-27.92,6.23,-43.22,-57535.00,-101.00,258570.00,325632.00,0.60,-0.29,0.84,0.80,0.22,0.62,1,1
491,24.759,0.15,0.01,-0.04,-0.02,0.01,0.01,-0.00,0.00,-1.28,-1.26,-2.96,-0.16,-0.18,5.48,-0.30,0.00,0.00,-9.21,-28.07,6.23,-43.23,-57261.00,-116.00,258570.00,325632.00,0.61,-0.28,0.85,0.80,0.21,0.64,1,1
492,24.809,0.16,0.00,-0.01,-0.03,-0.01,0.01,-0.00,0.00,-1.28,-1.23,-3.53,-1.44,-0.45,10.68,-0.78,0.00,0.00,-9.27,-28.25,6.15,-43.25,-56727.00,-155.00,258570.00,325632.00,0.61,-0.27,0.83,0.81,0.22,0.63,1,1
493,24.857,0.12,0.02,-0.07,0.04,0.01,0.01,-0.00,0.00,-1.28,-0.14,-7.06,0.66,0.10,17.06,-0.92,0.00,0.00,-9.28,-28.60,6.19,-43.25,-55874.00,-201.00,258570.00,325632.00,0.61,-0.28,0.84,0.82,0.21,0.63,1,1
494,24.906,0.16,0.04,0.09,-0.01,-0.00,-0.00,-0.00,0.00,-1.28,1.80,-2.67,0.04,-0.14,16.04,-1.06,0.00,0.00,-9.19,-28.73,6.19,-43.25,-55088.00,-253.00,258570.00,325632.00,0.61,-0.29,0.85,0.79,0.20,0.63,1,1
495,24.956,0.15,-0.04,0.13,0.00,0.00,-0.03,0.00,0.00,-1.28,-0.22,3.97,0.04,-0.08,3.02,-0.22,0.00,0.00,-9.20,-28.53,6.19,-43.26,-54937.00,-264.00,258570.00,325632.00,0.61,-0.28,0.84,0.80,0.21,0.62,1,1
496,25.005,0.18,0.05,-0.10,-0.02,0.00,-0.01,0.00,0.00,-1.28,2.03,-1.08,-1.03,0.05,0.08,0.14,0.00,0.00,-9.10,-28.59,6.14,-43.25,-54933.00,-257.00,258570.00,325632.00,0.61,-0.28,0.83,0.80,0.21,0.64,1,1
497,25.058,0.14,-0.06,0.03,0.02,-0.01,0.00,-0.00,0.00,-1.28,-1.02,0.48,-0.06,-0.27,0.32,-0.22,0.00,0.00,-9.15,-28.56,6.14,-43.27,-54917.00,-268.00,258570.00,325632.00,0.62,-0.26,0.83,0.81,0.21,0.63,1,0
498,25.103,0.14,0.02,0.02,0.00,0.02,-0.00,0.00,0.00,-1.28,-0.20,1.46,0.01,0.47,0.08,0.22,0.00,0.00,-9.16,-28.49,6.14,-43.24,-54913.00,-257.00,258570.00,325632.00,0.61,-0.30,0.83,0.80,0.21,0.64,1,1
499,25.153,0.19,0.07,0.07,-0.01,-0.00,-0.00,-0.00,0.00,-1.28,3.37,4.81,-0.30,0.29,0.04,0.00,0.00,0.00,-9.00,-28.26,6.12,-43.23,-54911.00,-257.00,258570.00,325632.00,0.61,-0.28,0.84,0.80,0.21,0.62,1,1
500,25.206,0.23,0.05,0.02,-0.00,-0.01,-0.00,-0.00,0.00,-1.28,5.83,5.74,-0.31,-0.10,-0.02,0.00,0.00,0.00,-8.71,-27.97,6.11,-43.23,-54912.00,-257.00,258570.00,325632.00,0.60,-0.28,0.85,0.80,0.21,0.63,1,1
501,25.254,0.16,0.08,-0.09,0.01,0.00,-0.00,-0.00,0.00,-1.28,9.70,1.51,-0.02,-0.01,-0.63,-0.20,0.00,0.00,-8.24,-27.90,6.11,-43.23,-54943.00,-267.00,258570.00,325632.00,0.58,-0.25,0.88,0.79,0.21,0.62,1,1
502,25.304,0.20,-0.04,0.37,0.03,0.01,-0.01,0.00,0.00,-1.28,7.94,20.15,1.64,0.60,-8.08,0.08,0.00,0.00,-7.84,-26.89,6.19,-43.20,-55347.00,-263.00,258570.00,325632.00,0.59,-0.31,0.71,0.83,0.22,0.67,1,1
503,25.353,0.11,-0.03,-0.24,0.03,0.01,-0.01,-0.00,0.00,-1.28,6.27,8.41,2.98,1.22,-13.76,-0.78,0.00,0.00,-7.53,-26.48,6.33,-43.14,-56021.00,-301.00,258570.00,325632.00,0.58,-0.23,1.00,0.75,0.23,0.64,1,1
504,25.402,0.13,0.02,-0.16,-0.02,-0.04,0.03,0.00,0.00,-1.28,7.20,0.44,1.96,-0.64,0.78,0.92,0.00,0.00,-7.17,-26.46,6.43,-43.18,-55982.00,-255.00,258570.00,325632.00,0.59,-0.22,0.86,0.83,0.22,0.62,1,1
505,25.451,0.07,-0.16,0.02,0.03,0.03,-0.00,-0.00,0.00,-1.28,-0.58,1.64,3.31,1.00,0.00,-0.04,0.00,0.00,-7.20,-26.38,6.59,-43.13,-55982.00,-257.00,258570.00,325632.00,0.59,-0.24,0.87,0.77,0.21,0.64,1,1
506,25.501,0.07,0.02,0.01,-0.01,-0.02,-0.00,0.00,0.00,-1.28,0.16,1.92,2.93,-0.15,0.00,0.00,0.00,0.00,-7.19,-26.28,6.74,-43.14,-55982.00,-257.00,258570.00,325632.00,0.59,-0.23,0.87,0.80,0.22,0.62,0,1
507,25.55,0.08,-0.01,0.01,-0.02,0.01,-0.00,0.00,0.00,-1.28,-0.45,2.35,2.04,0.17,-0.04,0.00,0.00,0.00,-7.21,-26.17,6.84,-43.13,-55984.00,-257.00,258570.00,325632.00,0.58,-0.24,0.88,0.79,0.21,0.64,1,1
508,25.598,0.09,-0.03,-0.04,0.01,0.00,0.00,0.00,0.00,-1.28,-1.98,0.42,2.35,0.28,-0.02,0.10,0.00,0.00,-7.31,-26.15,6.95,-43.11,-55985.00,-252.00,258570.00,325632.00,0.59,-0.24,0.88,0.80,0.22,0.62,1,1
509,25.647,0.10,0.05,-0.00,-0.02,-0.01,0.00,-0.00,0.00,-1.28,0.55,0.28,1.29,0.02,-0.02,0.00,0.00,0.00,-7.28,-26.14,7.01,-43.11,-55986.00,-252.00,258570.00,325632.00,0.59,-0.24,0.86,0.79,0.22,0.63,1,1
510,25.697,0.08,-0.02,0.07,-0.01,0.00,0.00,-0.00,0.00,-1.28,-0.65,3.78,0.94,0.17,0.00,-0.08,0.00,0.00,-7.32,-25.95,7.06,-43.10,-55986.00,-256.00,258570.00,325632.00,0.41,-0.26,0.84,0.79,0.22,0.65,1,1
511,25.746,0.09,0.04,-0.10,-0.00,0.00,0.00,0.00,0.00,-1.28,1.26,-1.19,0.87,0.38,0.12,-0.06,0.00,0.00,-7.26,-26.01,7.10,-43.09,-55980.00,-259.00,258570.00,325632.00,0.60,-0.23,0.89,0.79,0.23,0.63,1,1
512,25.795,0.10,-0.06,0.01,-0.00,-0.01,0.00,-0.00,0.00,-1.28,-1.75,-0.74,0.81,-0.00,0.49,-0.08,0.00,0.00,-7.34,-26.04,7.14,-43.09,-55956.00,-263.00,258570.00,325632.00,0.58,-0.25,0.88,0.80,0.22,0.64,1,0
513,25.845,0.09,0.02,-0.03,-0.01,0.00,0.00,0.00,0.00,-1.28,-0.58,-2.09,0.42,0.10,0.59,-0.02,-0.02,664.16,-7.37,-26.14,7.16,-43.08,-55927.00,-264.00,258569.00,358176.00,0.59,-0.24,0.87,0.80,0.22,0.63,1,0
514,25.894,0.09,-0.04,0.00,0.00,-0.00,0.01,0.00,0.00,-1.33,-2.36,-1.86,0.44,-0.11,3.80,0.12,0.00,0.00,-7.49,-26.24,7.19,-43.09,-55737.00,-258.00,258569.00,358176.00,0.54,-0.26,0.89,0.81,0.22,0.64,1,1
515,25.943,0.09,0.07,0.00,-0.00,0.00,0.02,-0.00,0.00,-1.33,1.14,-1.83,0.28,-0.11,13.59,-0.20,0.00,0.00,-7.43,-26.33,7.20,-43.09,-55071.00,-268.00,258569.00,358176.00,0.55,-0.22,0.87,0.80,0.22,0.63,1,1
516,25.992,0.14,-0.00,0.05,0.00,-0.01,0.01,-0.00,0.00,-1.33,1.13,0.83,0.35,-0.40,19.96,-1.02,0.00,0.00,-7.38,-26.29,7.22,-43.11,-54073.00,-319.00,258569.00,358176.00,0.67,-0.27,0.93,0.81,0.23,0.62,1,1
517,26.041,0.09,0.02,-0.01,-0.01,0.01,0.00,0.00,0.00,-1.33,2.00,0.11,0.04,-0.10,20.36,-0.76,0.00,0.00,-7.28,-26.28,7.22,-43.12,-53055.00,-357.00,258569.00,358176.00,0.65,-0.20,0.64,0.79,0.23,0.61,1,1
518,26.09,0.07,-0.12,0.05,0.01,-0.00,0.01,-0.00,0.00,-1.33,-4.04,2.70,0.46,-0.18,24.06,-1.24,0.00,0.00,-7.47,-26.15,7.24,-43.13,-51876.00,-418.00,258569.00,358176.00,0.68,-0.23,1.02,0.79,0.22,0.65,1,1
519,26.139,0.12,-0.00,0.09,-0.00,0.01,0.00,0.00,0.00,-1.33,-4.23,7.07,0.30,0.07,25.49,-1.12,0.00,0.00,-7.68,-25.80,7.26,-43.12,-50627.00,-473.00,258569.00,358176.00,0.54,-0.25,0.98,0.80,0.20,0.66,1,0
520,26.189,0.11,0.03,-0.12,0.01,-0.02,-0.01,0.00,0.00,-1.33,-2.85,1.19,0.67,-0.87,21.80,-1.00,0.00,0.00,-7.82,-25.74,7.29,-43.16,-49559.00,-522.00,258569.00,358176.00,0.62,-0.29,0.83,0.80,0.22,0.63,1,0
521,26.242,0.13,-0.00,-0.02,0.00,0.02,-0.01,0.00,0.00,-1.33,-2.90,0.31,0.73,0.17,16.44,-0.78,-0.02,650.88,-7.97,-25.73,7.33,-43.16,-48737.00,-561.00,258568.00,390720.00,0.53,-0.21,1.06,0.80,0.22,0.63,1,0
522,26.291,0.15,-0.00,-0.01,-0.01,-0.01,-0.02,0.00,0.00,-1.30,-3.06,0.00,0.04,-0.31,5.34,-0.30,0.00,0.00,-8.12,-25.73,7.33,-43.17,-48470.00,-576.00,258568.00,390720.00,0.56,-0.26,0.87,0.79,0.22,0.64,1,1
523,26.34,0.13,0.04,-0.01,0.02,-0.00,-0.01,0.00,0.00,-1.30,-0.93,-0.60,1.00,-0.51,0.74,0.04,0.80,-0.02,-8.17,-25.76,7.38,-43.20,-48433.00,-574.00,258608.00,390719.00,0.57,-0.25,0.87,0.80,0.22,0.63,1,1
524,26.389,0.11,0.00,-0.00,0.01,0.01,0.00,-0.00,-0.00,0.00,-0.85,-0.79,1.31,-0.01,0.84,-0.12,0.78,0.00,-8.21,-25.80,7.44,-43.20,-48391.00,-580.00,258647.00,390719.00,0.56,-0.25,0.87,0.80,0.22,0.63,1,1
525,26.438,0.11,0.01,-0.04,-0.00,0.01,-0.00,0.00,-0.00,0.00,-0.32,-2.71,1.21,0.25,0.51,-0.02,0.33,0.00,-8.22,-25.93,7.50,-43.18,-48366.00,-581.00,258663.00,390719.00,0.57,-0.25,0.87,0.80,0.22,0.64,1,1
526,26.488,0.14,0.04,-0.04,-0.01,0.01,-0.00,0.00,-0.00,0.00,1.67,-4.63,0.75,0.67,0.20,0.00,0.00,0.00,-8.14,-26.16,7.54,-43.15,-48356.00,-581.00,258663.00,390719.00,0.57,-0.25,0.88,0.79,0.23,0.63,1,1
527,26.537,0.11,-0.10,0.06,0.02,0.01,0.00,0.00,-0.00,0.00,-3.15,-1.54,1.80,0.93,0.29,-0.08,-0.08,0.00,-8.30,-26.23,7.63,-43.11,-48342.00,-585.00,258659.00,390719.00,0.60,-0.23,0.88,0.79,0.22,0.64,1,1
528,26.586,0.13,0.40,-0.17,0.12,0.06,0.00,0.00,-0.00,0.00,16.25,-9.91,7.70,4.05,0.57,0.04,-0.41,-0.22,-7.50,-26.72,8.00,-42.91,-48314.00,-583.00,258639.00,390708.00,0.64,-0.29,0.90,0.81,0.19,0.62,1,1
529,26.639,0.09,-0.11,-0.38,0.12,0.14,0.00,-0.00,-0.00,0.00,10.80,-28.90,13.59,11.18,1.22,-0.28,-1.16,-0.04,-6.96,-28.16,8.68,-42.35,-48253.00,-597.00,258581.00,390706.00,0.59,-0.24,0.87,0.74,0.30,0.67,1,1
530,26.689,0.12,-0.37,0.31,0.15,0.04,-0.00,0.00,-0.00,0.00,-7.91,-13.03,21.13,13.10,0.16,-0.22,-1.51,0.14,-7.36,-28.83,9.76,-41.68,-48245.00,-608.00,258504.00,390713.00,0.56,-0.18,0.83,0.81,0.23,0.63,1,1
531,26.737,0.09,-0.00,0.01,0.10,0.28,-0.00,0.00,-0.00,0.00,-8.11,-12.66,26.17,27.32,-0.14,0.24,-1.60,0.18,-7.77,-29.46,11.07,-40.31,-48252.00,-596.00,258424.00,390722.00,0.63,-0.26,0.83,0.78,0.28,0.63,1,1
532,26.79,0.12,0.08,-0.06,0.04,-0.01,-0.03,0.00,0.00,0.00,-3.90,-15.57,28.24,26.84,-16.26,0.66,-0.34,0.20,-7.96,-30.24,12.48,-38.97,-49065.00,-563.00,258407.00,390732.00,0.64,-0.26,0.81,0.74,0.27,0.67,1,1
533,26.84,0.11,-0.25,0.21,0.04,-0.08,-0.06,0.00,0.00,-0.00,-16.27,-4.95,30.40,22.70,-46.12,1.56,0.14,-0.06,-8.78,-30.49,14.00,-37.84,-51371.00,-485.00,258414.00,390729.00,0.65,-0.22,0.81,0.77,0.27,0.65,1,1
534,26.889,0.14,-0.09,0.18,0.06,0.10,-0.03,0.00,0.01,0.00,-20.89,4.29,33.59,28.14,-63.63,2.25,3.48,0.04,-9.86,-30.26,15.75,-36.37,-54680.00,-368.00,258595.00,390731.00,0.63,-0.26,0.81,0.75,0.30,0.66,1,1
535,26.942,0.13,-0.07,0.08,0.11,0.26,-0.05,0.00,0.02,-0.00,-24.47,8.21,38.88,40.91,-88.28,3.58,11.32,-0.08,-11.09,-29.85,17.69,-34.33,-59094.00,-189.00,259161.00,390727.00,0.63,-0.30,0.83,0.71,0.30,0.67,1,1
536,26.992,0.10,-0.06,0.09,0.16,-0.01,-0.03,-0.00,0.01,-0.00,-27.65,12.60,47.18,40.41,-103.65,2.94,17.53,-0.47,-12.50,-29.21,20.10,-32.27,-64380.00,-39.00,260055.00,390703.00,0.62,-0.31,0.81,0.76,0.39,0.68,1,1
537,27.045,0.12,0.01,-0.06,-0.47,0.20,-0.01,-0.00,0.01,0.00,-27.06,9.79,23.28,50.75,-107.43,2.47,23.53,-0.33,-13.88,-28.71,21.29,-29.68,-69859.00,87.00,261255.00,390686.00,0.63,-0.30,0.82,0.62,0.45,0.75,1,1
538,27.094,0.12,0.18,-0.11,-0.34,0.05,0.05,0.00,-0.00,-0.00,-17.97,3.97,6.10,53.11,-81.02,2.65,23.18,-0.49,-14.79,-28.51,21.60,-26.97,-73991.00,222.00,262437.00,390661.00,0.59,-0.36,0.82,0.55,0.41,0.78,1,1
539,27.147,0.13,-0.03,-0.13,-0.48,-0.13,0.09,-0.00,-0.01,0.00,-19.53,-2.77,-18.49,46.39,-36.84,0.69,19.18,-0.43,-15.79,-28.65,20.66,-24.60,-75870.00,257.00,263415.00,390639.00,0.62,-0.36,0.80,0.59,0.40,0.72,1,1
540,27.196,0.12,0.13,-0.06,0.18,-0.04,0.08,-0.00,-0.02,0.00,-12.65,-5.63,-9.03,44.14,5.58,-0.15,10.71,-0.37,-16.45,-28.94,20.19,-22.31,-75580.00,249.00,263972.00,390620.00,0.62,-0.38,0.79,0.56,0.39,0.74,1,1
541,27.249,0.14,0.04,-0.15,-0.29,-0.23,0.07,-0.00,-0.01,0.00,-10.59,-13.37,-23.85,32.45,41.33,-0.82,4.73,-0.16,-16.99,-29.62,18.97,-20.65,-73472.00,207.00,264213.00,390612.00,0.60,-0.39,0.82,0.51,0.40,0.82,1,1
542,27.299,0.14,0.06,0.10,-0.04,0.09,0.05,-0.00,-0.01,0.00,-7.52,-7.94,-25.96,37.27,67.15,-1.40,0.13,-0.12,-17.38,-30.04,17.62,-18.72,-69980.00,134.00,264220.00,390606.00,0.64,-0.35,0.77,0.52,0.39,0.83,1,1
543,27.352,0.08,-0.03,0.07,0.17,-0.18,0.03,-0.00,-0.00,0.00,-8.95,-4.40,-17.61,28.12,81.70,-2.26,-2.22,-0.10,-17.83,-30.26,16.74,-17.31,-65895.00,21.00,264109.00,390601.00,0.63,-0.33,0.75,0.45,0.34,0.87,1,1
544,27.401,0.11,0.04,0.07,0.01,-0.07,-0.00,-0.00,0.00,1.26,-7.02,-0.61,-17.12,24.55,79.35,-2.98,-0.02,642.20,-18.18,-30.29,15.87,-16.06,-61848.00,-131.00,264108.00,423353.00,0.64,-0.39,0.73,0.44,0.35,0.87,1,1
545,27.454,0.10,0.06,0.02,0.16,-0.17,-0.03,0.00,-0.03,-1.23,-3.89,0.63,-8.74,15.50,65.38,-2.21,-14.08,0.02,-18.39,-30.26,15.41,-15.25,-58448.00,-246.00,263376.00,423354.00,0.60,-0.43,0.76,0.39,0.34,0.90,1,1
546,27.503,0.13,0.09,-0.01,-0.05,0.02,-0.02,0.00,0.03,1.25,0.94,-0.03,-11.11,16.53,55.14,-2.04,-0.02,638.12,-18.34,-30.26,14.84,-14.41,-55636.00,-350.00,263375.00,455898.00,0.63,-0.40,0.77,0.41,0.33,0.89,1,0
547,27.556,0.10,-0.04,0.03,-0.16,-0.03,-0.02,0.00,-0.02,-1.25,-1.11,1.36,-19.05,15.00,44.04,-1.45,-9.69,0.20,-18.39,-30.19,13.87,-13.64,-53390.00,-424.00,262881.00,455908.00,0.63,-0.38,0.77,0.38,0.32,0.96,1,1
548,27.61,0.12,0.02,-0.03,0.05,-0.07,-0.02,-0.00,0.02,-0.00,-0.01,-0.25,-16.49,11.35,35.96,-1.88,0.00,0.00,-18.40,-30.20,13.03,-13.06,-51556.00,-520.00,262881.00,455908.00,0.64,-0.37,0.76,0.37,0.30,0.92,1,1
549,27.659,0.12,-0.12,0.07,-0.09,-0.21,-0.02,0.00,0.02,-0.00,-6.31,3.53,-20.97,0.39,27.55,-0.69,0.00,0.00,-18.72,-30.02,11.96,-13.04,-50151.00,-555.00,262881.00,455908.00,0.63,-0.40,0.76,0.37,0.29,0.94,1,1
550,27.708,0.10,0.07,-0.05,0.20,-0.08,-0.03,0.00,0.02,-0.00,-2.53,0.95,-10.66,-3.52,12.33,-0.48,0.00,0.00,-18.85,-29.97,11.41,-13.23,-49510.00,-580.00,262881.00,455908.00,0.62,-0.40,0.76,0.35,0.30,0.95,1,1
551,27.762,0.13,0.02,-0.02,0.01,0.02,-0.02,0.00,0.02,-0.00,-1.72,-0.14,-10.15,-2.61,1.96,-0.16,0.00,0.00,-18.93,-29.98,10.90,-13.36,-49412.00,-588.00,262881.00,455908.00,0.62,-0.40,0.75,0.38,0.26,0.92,1,1
552,27.811,0.13,0.00,0.01,0.04,0.01,-0.00,0.00,0.02,-0.00,-1.60,0.56,-7.91,-2.24,0.28,-0.10,0.00,0.00,-19.01,-29.95,10.50,-13.47,-49398.00,-593.00,262881.00,455908.00,0.63,-0.40,0.76,0.36,0.28,0.92,1,1
553,27.859,0.12,0.02,-0.00,0.08,-0.04,0.00,-0.00,0.02,-0.00,-0.60,0.37,-3.95,-4.06,1.58,-0.60,0.00,0.00,-19.04,-29.93,10.31,-13.67,-49319.00,-623.00,262881.00,455908.00,0.63,-0.40,0.76,0.36,0.27,0.93,1,1
554,27.909,0.10,0.01,0.01,0.01,0.07,-0.00,0.00,0.02,-0.00,0.10,0.92,-3.44,-0.45,1.34,-0.40,0.00,0.00,-19.04,-29.89,10.14,-13.70,-49252.00,-643.00,262881.00,455908.00,0.63,-0.40,0.75,0.35,0.26,0.94,1,1
555,27.958,0.13,-0.03,0.01,0.04,0.00,0.00,0.00,0.02,-0.00,-1.23,1.51,-1.28,-0.27,2.26,-0.20,0.00,0.00,-19.10,-29.81,10.07,-13.71,-49139.00,-653.00,262881.00,455908.00,0.63,-0.41,0.76,0.40,0.27,0.94,1,1
556,28.011,0.14,-0.01,0.01,-0.06,-0.09,0.00,0.00,0.02,-0.00,-1.57,2.24,-4.28,-4.68,4.70,-0.12,0.00,0.00,-19.18,-29.70,9.86,-13.94,-48904.00,-659.00,262881.00,455908.00,0.62,-0.41,0.76,0.36,0.26,0.94,1,1
